Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 04/17  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/17  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/17  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/17  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/17  06:00:00,18560830.128962414,18560830.128962414,0.0 
 04/17  07:00:00,18946594.195082115,18946594.195082115,0.0 
 04/17  08:00:00,31937519.022860975,31937519.02286098,0.0 
 04/17  09:00:00,33669572.26949234,33669572.26949234,0.0 
 04/17  10:00:00,35174724.71838319,35174724.71838319,0.0 
 04/17  11:00:00,36335788.48068434,36335788.48068434,0.0 
 04/17  12:00:00,35743644.04827636,35743644.048276368,0.0 
 04/17  13:00:00,39168832.820876818,39168832.820876818,0.0 
 04/17  14:00:00,40417815.183319639,40417815.183319639,0.0 
 04/17  15:00:00,41200901.922589149,41200901.92258915,0.0 
 04/17  16:00:00,42030036.89545494,42030036.89545494,0.0 
 04/17  17:00:00,31863507.966046566,31863507.966046566,0.0 
 04/17  18:00:00,15088844.027436199,15088844.027436199,0.0 
 04/17  19:00:00,9776291.796136242,9776291.79613624,0.0 
 04/17  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/17  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/17  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/17  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/17  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/18  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/18  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/18  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/18  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/18  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/18  06:00:00,18492472.432366447,18492472.432366447,0.0 
 04/18  07:00:00,19296886.651633964,19296886.651633968,0.0 
 04/18  08:00:00,33381392.7426151,33381392.7426151,0.0 
 04/18  09:00:00,35094594.469653878,35094594.469653878,0.0 
 04/18  10:00:00,36597665.52836048,36597665.52836048,0.0 
 04/18  11:00:00,37972784.57233418,37972784.572334188,0.0 
 04/18  12:00:00,37186738.40853523,37186738.40853523,0.0 
 04/18  13:00:00,39900911.034251879,39900911.03425188,0.0 
 04/18  14:00:00,41269346.17274541,41269346.172745417,0.0 
 04/18  15:00:00,41704688.31791526,41704688.31791527,0.0 
 04/18  16:00:00,42899139.804859999,42899139.80486001,0.0 
 04/18  17:00:00,32317557.347702214,32317557.347702218,0.0 
 04/18  18:00:00,15041225.544787173,15041225.544787173,0.0 
 04/18  19:00:00,9777419.389738413,9777419.389738409,0.0 
 04/18  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/18  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/18  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/18  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/18  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/19  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/19  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/19  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/19  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/19  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/19  06:00:00,18720198.40997615,18720198.40997615,0.0 
 04/19  07:00:00,19467943.253326909,19467943.253326909,0.0 
 04/19  08:00:00,33542229.606890527,33542229.606890534,0.0 
 04/19  09:00:00,34962347.81964941,34962347.81964943,0.0 
 04/19  10:00:00,36114311.847738008,36114311.847738008,0.0 
 04/19  11:00:00,37081721.40620883,37081721.40620882,0.0 
 04/19  12:00:00,35905814.765217218,35905814.765217218,0.0 
 04/19  13:00:00,38838889.91896745,38838889.918967459,0.0 
 04/19  14:00:00,39328358.153022859,39328358.15302286,0.0 
 04/19  15:00:00,39456237.82312519,39456237.8231252,0.0 
 04/19  16:00:00,39485253.033757988,39485253.03375799,0.0 
 04/19  17:00:00,29016406.80058791,29016406.80058791,0.0 
 04/19  18:00:00,15043899.600342986,15043899.600342989,0.0 
 04/19  19:00:00,9776291.796136242,9776291.79613624,0.0 
 04/19  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/19  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/19  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/19  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/19  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/20  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/20  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/20  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/20  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/20  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/20  06:00:00,18205425.63662148,18205425.636621477,0.0 
 04/20  07:00:00,18937636.9200768,18937636.9200768,0.0 
 04/20  08:00:00,31878881.92486784,31878881.924867844,0.0 
 04/20  09:00:00,33418006.936717005,33418006.93671701,0.0 
 04/20  10:00:00,34915952.391639139,34915952.39163914,0.0 
 04/20  11:00:00,36040149.95359356,36040149.95359355,0.0 
 04/20  12:00:00,34387638.60996832,34387638.60996832,0.0 
 04/20  13:00:00,37830162.64562227,37830162.64562227,0.0 
 04/20  14:00:00,38809442.534068297,38809442.5340683,0.0 
 04/20  15:00:00,39550544.66053708,39550544.66053708,0.0 
 04/20  16:00:00,40118990.86715239,40118990.8671524,0.0 
 04/20  17:00:00,29284766.524627516,29284766.52462751,0.0 
 04/20  18:00:00,15068588.805016015,15068588.805016017,0.0 
 04/20  19:00:00,9766206.927528758,9766206.927528754,0.0 
 04/20  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/20  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/20  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/20  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/20  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/21  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/21  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/21  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/21  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/21  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/21  06:00:00,18185633.827246138,18185633.827246138,0.0 
 04/21  07:00:00,18981325.669160535,18981325.669160535,0.0 
 04/21  08:00:00,31902700.17692453,31902700.17692453,0.0 
 04/21  09:00:00,33435646.527440065,33435646.527440065,0.0 
 04/21  10:00:00,34950457.00816987,34950457.00816987,0.0 
 04/21  11:00:00,36186015.07176396,36186015.07176397,0.0 
 04/21  12:00:00,35198281.27383424,35198281.27383424,0.0 
 04/21  13:00:00,38812658.40160292,38812658.40160292,0.0 
 04/21  14:00:00,39715221.09841578,39715221.09841578,0.0 
 04/21  15:00:00,40540957.77084176,40540957.77084176,0.0 
 04/21  16:00:00,41445787.29014186,41445787.290141869,0.0 
 04/21  17:00:00,30659202.222207644,30659202.222207644,0.0 
 04/21  18:00:00,15019928.213970034,15019928.213970034,0.0 
 04/21  19:00:00,9777419.389738413,9777419.389738409,0.0 
 04/21  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/21  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/21  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/21  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/21  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/22  01:00:00,5504338.596677196,5504338.596677196,0.0 
 04/22  02:00:00,5504338.596677196,5504338.596677196,0.0 
 04/22  03:00:00,5504338.596677196,5504338.596677196,0.0 
 04/22  04:00:00,5504338.596677196,5504338.596677196,0.0 
 04/22  05:00:00,5504338.596677196,5504338.596677196,0.0 
 04/22  06:00:00,6329158.596677196,6329158.596677196,0.0 
 04/22  07:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  08:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  09:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  10:00:00,4495258.596677196,4495258.596677197,0.0 
 04/22  11:00:00,4495258.596677196,4495258.596677197,0.0 
 04/22  12:00:00,4495258.596677196,4495258.596677197,0.0 
 04/22  13:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  14:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  15:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  16:00:00,4495258.596677196,4495258.596677197,0.0 
 04/22  17:00:00,4495258.596677196,4495258.596677196,0.0 
 04/22  18:00:00,4495258.596677196,4495258.596677197,0.0 
 04/22  19:00:00,4728388.596677196,4728388.596677197,0.0 
 04/22  20:00:00,5894038.596677196,5894038.596677195,0.0 
 04/22  21:00:00,5894038.596677196,5894038.596677196,0.0 
 04/22  22:00:00,5894038.596677196,5894038.596677196,0.0 
 04/22  23:00:00,5894038.596677196,5894038.596677196,0.0 
 04/22  24:00:00,5504338.596677196,5504338.596677196,0.0 
 04/23  01:00:00,5504338.596677196,5504338.596677196,0.0 
 04/23  02:00:00,5504338.596677196,5504338.596677196,0.0 
 04/23  03:00:00,5504338.596677196,5504338.596677196,0.0 
 04/23  04:00:00,5504338.596677196,5504338.596677196,0.0 
 04/23  05:00:00,5504338.596677196,5504338.596677196,0.0 
 04/23  06:00:00,6329158.596677196,6329158.596677196,0.0 
 04/23  07:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  08:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  09:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  10:00:00,4495258.596677196,4495258.596677197,0.0 
 04/23  11:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  12:00:00,4495258.596677196,4495258.596677197,0.0 
 04/23  13:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  14:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  15:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  16:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  17:00:00,4495258.596677196,4495258.596677196,0.0 
 04/23  18:00:00,4495258.596677196,4495258.596677197,0.0 
 04/23  19:00:00,4728388.596677196,4728388.596677197,0.0 
 04/23  20:00:00,5894038.596677196,5894038.596677195,0.0 
 04/23  21:00:00,5894038.596677196,5894038.596677196,0.0 
 04/23  22:00:00,5894038.596677196,5894038.596677196,0.0 
 04/23  23:00:00,5894038.596677196,5894038.596677196,0.0 
 04/23  24:00:00,5504338.596677196,5504338.596677196,0.0 
 04/24  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/24  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/24  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/24  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/24  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/24  06:00:00,20804799.47457859,20804799.47457859,0.0 
 04/24  07:00:00,21758280.92906131,21758280.929061314,0.0 
 04/24  08:00:00,36104328.31267615,36104328.312676157,0.0 
 04/24  09:00:00,37407701.12231998,37407701.12231999,0.0 
 04/24  10:00:00,38858469.09749821,38858469.09749821,0.0 
 04/24  11:00:00,39792801.968005288,39792801.968005288,0.0 
 04/24  12:00:00,38330913.38120728,38330913.38120728,0.0 
 04/24  13:00:00,40491097.89786405,40491097.89786406,0.0 
 04/24  14:00:00,40989540.269865509,40989540.26986551,0.0 
 04/24  15:00:00,41496119.446569208,41496119.446569208,0.0 
 04/24  16:00:00,41858850.39050635,41858850.39050634,0.0 
 04/24  17:00:00,31140694.24754977,31140694.247549766,0.0 
 04/24  18:00:00,15051588.38386417,15051588.38386417,0.0 
 04/24  19:00:00,9533076.927528758,9533076.927528754,0.0 
 04/24  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/24  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/24  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/24  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/24  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/25  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/25  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/25  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/25  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/25  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/25  06:00:00,20273219.764544295,20273219.764544298,0.0 
 04/25  07:00:00,20866470.738870209,20866470.738870205,0.0 
 04/25  08:00:00,35721362.7396628,35721362.73966281,0.0 
 04/25  09:00:00,37338962.360420558,37338962.360420558,0.0 
 04/25  10:00:00,38704502.59442292,38704502.59442293,0.0 
 04/25  11:00:00,39630040.35199772,39630040.35199773,0.0 
 04/25  12:00:00,38466000.38563988,38466000.38563988,0.0 
 04/25  13:00:00,40910450.52573872,40910450.52573872,0.0 
 04/25  14:00:00,42023521.91769348,42023521.91769348,0.0 
 04/25  15:00:00,42894256.67743701,42894256.67743701,0.0 
 04/25  16:00:00,43486946.58812176,43486946.58812177,0.0 
 04/25  17:00:00,33174412.682468215,33174412.682468215,0.0 
 04/25  18:00:00,15043985.085548202,15043985.085548202,0.0 
 04/25  19:00:00,9543161.796136242,9543161.796136238,0.0 
 04/25  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/25  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/25  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/25  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/25  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/26  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/26  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/26  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/26  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/26  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/26  06:00:00,20097436.952184034,20097436.952184038,0.0 
 04/26  07:00:00,21040833.975672429,21040833.97567243,0.0 
 04/26  08:00:00,35669959.228156927,35669959.228156927,0.0 
 04/26  09:00:00,37179057.62936745,37179057.629367459,0.0 
 04/26  10:00:00,38514244.03294952,38514244.03294952,0.0 
 04/26  11:00:00,39601207.16640942,39601207.16640942,0.0 
 04/26  12:00:00,39363585.01509563,39363585.015095639,0.0 
 04/26  13:00:00,42253985.98459397,42253985.98459397,0.0 
 04/26  14:00:00,43178547.00757164,43178547.007571648,0.0 
 04/26  15:00:00,44130652.243547398,44130652.24354739,0.0 
 04/26  16:00:00,45057172.679812718,45057172.679812718,0.0 
 04/26  17:00:00,34614129.520071659,34614129.52007166,0.0 
 04/26  18:00:00,14946770.903515324,14946770.903515324,0.0 
 04/26  19:00:00,9519104.924558076,9519104.924558074,0.0 
 04/26  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/26  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/26  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/26  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/26  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/27  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/27  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/27  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/27  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/27  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/27  06:00:00,20664105.369648048,20664105.369648048,0.0 
 04/27  07:00:00,21310192.089239599,21310192.089239606,0.0 
 04/27  08:00:00,35551702.494627419,35551702.49462742,0.0 
 04/27  09:00:00,36920369.661924038,36920369.661924038,0.0 
 04/27  10:00:00,38368246.306703377,38368246.30670338,0.0 
 04/27  11:00:00,39620218.578981298,39620218.57898131,0.0 
 04/27  12:00:00,38989380.87295692,38989380.87295691,0.0 
 04/27  13:00:00,41877934.76947765,41877934.76947766,0.0 
 04/27  14:00:00,42794544.38834798,42794544.38834799,0.0 
 04/27  15:00:00,43607135.89963423,43607135.899634238,0.0 
 04/27  16:00:00,44107331.553298618,44107331.55329862,0.0 
 04/27  17:00:00,33646701.67487043,33646701.67487043,0.0 
 04/27  18:00:00,15233218.65818878,15233218.65818878,0.0 
 04/27  19:00:00,9554374.258345897,9554374.258345893,0.0 
 04/27  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/27  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/27  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/27  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/27  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/28  01:00:00,8569604.825749658,8569604.825749658,0.0 
 04/28  02:00:00,8569604.825749658,8569604.825749658,0.0 
 04/28  03:00:00,8569604.825749658,8569604.825749658,0.0 
 04/28  04:00:00,8569604.825749658,8569604.825749658,0.0 
 04/28  05:00:00,8569604.825749658,8569604.825749658,0.0 
 04/28  06:00:00,19066541.668485959,19066541.66848596,0.0 
 04/28  07:00:00,20209572.04053835,20209572.04053835,0.0 
 04/28  08:00:00,35128292.50081039,35128292.5008104,0.0 
 04/28  09:00:00,36399711.78776873,36399711.78776873,0.0 
 04/28  10:00:00,37617193.10171658,37617193.10171658,0.0 
 04/28  11:00:00,38589073.54501195,38589073.54501195,0.0 
 04/28  12:00:00,37232106.30766103,37232106.30766104,0.0 
 04/28  13:00:00,40453827.04996372,40453827.04996373,0.0 
 04/28  14:00:00,41459362.20828272,41459362.20828272,0.0 
 04/28  15:00:00,42096229.36948753,42096229.36948754,0.0 
 04/28  16:00:00,43232620.360818628,43232620.36081862,0.0 
 04/28  17:00:00,32562058.192248867,32562058.19224886,0.0 
 04/28  18:00:00,15064787.15585803,15064787.15585803,0.0 
 04/28  19:00:00,9524119.652523444,9524119.65252344,0.0 
 04/28  20:00:00,9737784.395628443,9737784.395628443,0.0 
 04/28  21:00:00,9737784.395628443,9737784.395628443,0.0 
 04/28  22:00:00,8643951.519120457,8643951.519120455,0.0 
 04/28  23:00:00,6297449.08321209,6297449.08321209,0.0 
 04/28  24:00:00,8569604.825749658,8569604.825749658,0.0 
 04/29  01:00:00,5504338.596677196,5504338.596677196,0.0 
 04/29  02:00:00,5504338.596677196,5504338.596677196,0.0 
 04/29  03:00:00,5504338.596677196,5504338.596677196,0.0 
 04/29  04:00:00,5504338.596677196,5504338.596677196,0.0 
 04/29  05:00:00,5504338.596677196,5504338.596677196,0.0 
 04/29  06:00:00,5962378.596677196,5962378.596677196,0.0 
 04/29  07:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  08:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  09:00:00,4495258.596677196,4495258.596677197,0.0 
 04/29  10:00:00,4495258.596677196,4495258.596677197,0.0 
 04/29  11:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  12:00:00,4495258.596677196,4495258.596677197,0.0 
 04/29  13:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  14:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  15:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  16:00:00,4495258.596677196,4495258.596677197,0.0 
 04/29  17:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  18:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  19:00:00,4495258.596677196,4495258.596677196,0.0 
 04/29  20:00:00,5894038.596677196,5894038.596677196,0.0 
 04/29  21:00:00,5894038.596677196,5894038.596677195,0.0 
 04/29  22:00:00,5894038.596677196,5894038.596677196,0.0 
 04/29  23:00:00,5894038.596677196,5894038.596677196,0.0 
 04/29  24:00:00,5504338.596677196,5504338.596677196,0.0 
 04/30  01:00:00,5504338.596677196,5504338.596677196,0.0 
 04/30  02:00:00,5504338.596677196,5504338.596677196,0.0 
 04/30  03:00:00,5504338.596677196,5504338.596677196,0.0 
 04/30  04:00:00,5504338.596677196,5504338.596677196,0.0 
 04/30  05:00:00,5504338.596677196,5504338.596677196,0.0 
 04/30  06:00:00,5962378.596677196,5962378.596677196,0.0 
 04/30  07:00:00,4495258.596677196,4495258.596677196,0.0 
 04/30  08:00:00,4495258.596677196,4495258.596677196,0.0 
 04/30  09:00:00,4495258.596677196,4495258.596677197,0.0 
 04/30  10:00:00,4495258.596677196,4495258.596677197,0.0 
 04/30  11:00:00,4495258.596677196,4495258.596677196,0.0 
 04/30  12:00:00,4495258.596677196,4495258.596677197,0.0 
 04/30  13:00:00,4495258.596677196,4495258.596677196,0.0 
 04/30  14:00:00,4495258.596677196,4495258.596677196,0.0 
 04/30  15:00:00,4495258.596677196,4495258.596677196,0.0 
 04/30  16:00:00,4495258.596677196,4495258.596677197,0.0 
 04/30  17:00:00,4495258.596677196,4495258.596677197,0.0 
 04/30  18:00:00,4495258.596677196,4495258.596677196,0.0 
 04/30  19:00:00,4495258.596677196,4495258.596677196,0.0 
 04/30  20:00:00,5894038.596677196,5894038.596677195,0.0 
 04/30  21:00:00,5894038.596677196,5894038.596677196,0.0 
 04/30  22:00:00,5894038.596677196,5894038.596677196,0.0 
 04/30  23:00:00,5894038.596677196,5894038.596677196,0.0 
 04/30  24:00:00,5504338.596677196,5504338.596677196,0.0 
 05/01  01:00:00,8569604.825749658,8569604.825749658,0.0 
 05/01  02:00:00,8569604.825749658,8569604.825749658,0.0 
 05/01  03:00:00,8569604.825749658,8569604.825749658,0.0 
 05/01  04:00:00,8569604.825749658,8569604.825749658,0.0 
 05/01  05:00:00,8569604.825749658,8569604.825749658,0.0 
 05/01  06:00:00,19794397.306621199,19794397.306621199,0.0 
 05/01  07:00:00,21001479.397039057,21001479.397039057,0.0 
 05/01  08:00:00,36245356.65785838,36245356.65785838,0.0 
 05/01  09:00:00,37667598.763827498,37667598.763827498,0.0 
 05/01  10:00:00,38480379.84232879,38480379.84232879,0.0 
 05/01  11:00:00,39214819.29958303,39214819.299583028,0.0 
 05/01  12:00:00,38077434.52871635,38077434.528716359,0.0 
 05/01  13:00:00,40748999.78381113,40748999.78381113,0.0 
 05/01  14:00:00,41111862.98057923,41111862.98057923,0.0 
 05/01  15:00:00,41649116.63622173,41649116.63622174,0.0 
 05/01  16:00:00,42393826.48700654,42393826.48700654,0.0 
 05/01  17:00:00,32171268.23575989,32171268.235759897,0.0 
 05/01  18:00:00,15076085.1032729,15076085.1032729,0.0 
 05/01  19:00:00,9409140.911411277,9409140.911411277,0.0 
 05/01  20:00:00,9737784.395628443,9737784.395628443,0.0 
 05/01  21:00:00,9737784.395628443,9737784.395628443,0.0 
 05/01  22:00:00,8643951.519120457,8643951.519120455,0.0 
 05/01  23:00:00,6297449.08321209,6297449.08321209,0.0 
 05/01  24:00:00,8569604.825749658,8569604.825749658,0.0 
 05/02  01:00:00,8569604.825749658,8569604.825749658,0.0 
 05/02  02:00:00,8569604.825749658,8569604.825749658,0.0 
 05/02  03:00:00,8569604.825749658,8569604.825749658,0.0 
 05/02  04:00:00,8569604.825749658,8569604.825749658,0.0 
 05/02  05:00:00,8569604.825749658,8569604.825749658,0.0 
 05/02  06:00:00,18932860.3258935,18932860.325893497,0.0 
 05/02  07:00:00,20435502.00044282,20435502.00044282,0.0 
 05/02  08:00:00,35678946.49619882,35678946.49619882,0.0 
 05/02  09:00:00,37526179.70404379,37526179.70404379,0.0 
 05/02  10:00:00,38910160.83234478,38910160.83234478,0.0 
 05/02  11:00:00,40090336.680099647,40090336.680099647,0.0 
 05/02  12:00:00,39263498.75868779,39263498.758687797,0.0 
 05/02  13:00:00,42090424.65752177,42090424.65752178,0.0 
 05/02  14:00:00,43025146.941380988,43025146.94138099,0.0 
 05/02  15:00:00,43657686.103601578,43657686.103601578,0.0 
 05/02  16:00:00,44016377.03111128,44016377.031111288,0.0 
 05/02  17:00:00,33541896.447468088,33541896.447468088,0.0 
 05/02  18:00:00,15016041.079606839,15016041.079606839,0.0 
 05/02  19:00:00,9483835.590770252,9483835.59077025,0.0 
 05/02  20:00:00,9737784.395628443,9737784.395628443,0.0 
 05/02  21:00:00,9737784.395628443,9737784.395628443,0.0 
 05/02  22:00:00,8643951.519120457,8643951.519120455,0.0 
 05/02  23:00:00,6297449.08321209,6297449.08321209,0.0 
 05/02  24:00:00,8569604.825749658,8569604.825749658,0.0 
 05/03  01:00:00,8569604.825749658,8569604.825749658,0.0 
 05/03  02:00:00,8569604.825749658,8569604.825749658,0.0 
 05/03  03:00:00,8569604.825749658,8569604.825749658,0.0 
 05/03  04:00:00,8569604.825749658,8569604.825749658,0.0 
 05/03  05:00:00,8569604.825749658,8569604.825749658,0.0 
 05/03  06:00:00,19585119.716498998,19585119.716498998,0.0 
 05/03  07:00:00,20686159.498134547,20686159.498134547,0.0 
 05/03  08:00:00,35578596.766138229,35578596.766138229,0.0 
 05/03  09:00:00,36917284.18175649,36917284.1817565,0.0 
 05/03  10:00:00,38824593.56406541,38824593.56406543,0.0 
 05/03  11:00:00,40023846.54144607,40023846.54144607,0.0 
 05/03  12:00:00,39255843.826873298,39255843.826873298,0.0 
 05/03  13:00:00,41721722.04958897,41721722.04958898,0.0 
 05/03  14:00:00,42319988.83944776,42319988.83944775,0.0 
 05/03  15:00:00,42833423.232774708,42833423.232774708,0.0 
 05/03  16:00:00,43652386.505364608,43652386.505364608,0.0 
 05/03  17:00:00,32803271.425409378,32803271.425409378,0.0 
 05/03  18:00:00,15283147.740718894,15283147.740718894,0.0 
 05/03  19:00:00,9554374.258345897,9554374.258345893,0.0 
 05/03  20:00:00,9737784.395628443,9737784.395628443,0.0 
 05/03  21:00:00,9737784.395628443,9737784.395628443,0.0 
 05/03  22:00:00,8643951.519120457,8643951.519120455,0.0 
 05/03  23:00:00,6297449.08321209,6297449.08321209,0.0 
 05/03  24:00:00,8569604.825749658,8569604.825749658,0.0 
 05/04  01:00:00,8569604.825749658,8569604.825749658,0.0 
 05/04  02:00:00,8569604.825749658,8569604.825749658,0.0 
 05/04  03:00:00,8569604.825749658,8569604.825749658,0.0 
 05/04  04:00:00,8569604.825749658,8569604.825749658,0.0 
 05/04  05:00:00,8569604.825749658,8569604.825749658,0.0 
 05/04  06:00:00,18467362.31041247,18467362.31041247,0.0 
 05/04  07:00:00,19665538.530551867,19665538.530551867,0.0 
 05/04  08:00:00,33603174.10853467,33603174.10853468,0.0 
 05/04  09:00:00,33925674.186411198,33925674.18641119,0.0 
 05/04  10:00:00,34820411.29302898,34820411.293028999,0.0 
 05/04  11:00:00,35633627.935597877,35633627.935597877,0.0 
 05/04  12:00:00,34344881.549962189,34344881.54996219,0.0 
 05/04  13:00:00,37844619.82674498,37844619.82674498,0.0 
 05/04  14:00:00,38070353.800847519,38070353.800847519,0.0 
 05/04  15:00:00,38466568.31528215,38466568.31528216,0.0 
 05/04  16:00:00,38069194.792940888,38069194.792940888,0.0 
 05/04  17:00:00,23892001.572021273,23892001.572021273,0.0 
 05/04  18:00:00,15437014.072561944,15437014.072561944,0.0 
 05/04  19:00:00,9554374.258345897,9554374.258345893,0.0 
 05/04  20:00:00,9737784.395628443,9737784.395628443,0.0 
 05/04  21:00:00,9737784.395628443,9737784.395628443,0.0 
 05/04  22:00:00,8643951.519120457,8643951.519120455,0.0 
 05/04  23:00:00,6297449.08321209,6297449.08321209,0.0 
 05/04  24:00:00,8569604.825749658,8569604.825749658,0.0 
 05/05  01:00:00,8569604.825749658,8569604.825749658,0.0 
 05/05  02:00:00,8569604.825749658,8569604.825749658,0.0 
 05/05  03:00:00,8569604.825749658,8569604.825749658,0.0 
 05/05  04:00:00,8569604.825749658,8569604.825749658,0.0 
