Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 03/02  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/02  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/02  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/02  06:00:00,9469604.825749658,9469604.825749658,0.0 
 03/02  07:00:00,19078388.30214168,19078388.302141686,0.0 
 03/02  08:00:00,28140559.358047498,28140559.358047498,0.0 
 03/02  09:00:00,30729977.282859509,30729977.2828595,0.0 
 03/02  10:00:00,30402461.59349484,30402461.59349484,0.0 
 03/02  11:00:00,29561368.54528532,29561368.54528532,0.0 
 03/02  12:00:00,29548223.694131134,29548223.694131134,0.0 
 03/02  13:00:00,27513371.374950299,27513371.374950306,0.0 
 03/02  14:00:00,30811524.21523797,30811524.21523797,0.0 
 03/02  15:00:00,31501597.7632316,31501597.7632316,0.0 
 03/02  16:00:00,32018770.136600354,32018770.136600354,0.0 
 03/02  17:00:00,31817095.724368656,31817095.72436865,0.0 
 03/02  18:00:00,22370916.30328372,22370916.303283726,0.0 
 03/02  19:00:00,17840091.98930924,17840091.98930924,0.0 
 03/02  20:00:00,10953154.258345897,10953154.258345895,0.0 
 03/02  21:00:00,9737784.395628443,9737784.395628443,0.0 
 03/02  22:00:00,9737784.395628443,9737784.395628443,0.0 
 03/02  23:00:00,8643951.519120457,8643951.519120455,0.0 
 03/02  24:00:00,6297449.08321209,6297449.08321209,0.0 
 03/03  01:00:00,8569604.825749658,8569604.825749658,0.0 
 03/03  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/03  03:00:00,9319604.825749658,9319604.825749658,0.0 
 03/03  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/03  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/03  06:00:00,9469604.825749658,9469604.825749658,0.0 
 03/03  07:00:00,18607270.37691524,18607270.37691524,0.0 
 03/03  08:00:00,22530240.791170744,22530240.791170744,0.0 
 03/03  09:00:00,30307283.51593513,30307283.51593512,0.0 
 03/03  10:00:00,30044289.155732227,30044289.155732223,0.0 
 03/03  11:00:00,29985534.856648819,29985534.85664881,0.0 
 03/03  12:00:00,29978560.282502377,29978560.282502369,0.0 
 03/03  13:00:00,28115328.615773344,28115328.61577334,0.0 
 03/03  14:00:00,29997754.443228056,29997754.44322805,0.0 
 03/03  15:00:00,30967830.753851817,30967830.753851814,0.0 
 03/03  16:00:00,31315795.951747113,31315795.951747113,0.0 
 03/03  17:00:00,31846969.79164213,31846969.791642116,0.0 
 03/03  18:00:00,24525568.338505985,24525568.33850599,0.0 
 03/03  19:00:00,19873835.652286509,19873835.652286509,0.0 
 03/03  20:00:00,11853154.258345897,11853154.258345895,0.0 
 03/03  21:00:00,10637784.395628443,10637784.395628443,0.0 
 03/03  22:00:00,10637784.395628443,10637784.395628443,0.0 
 03/03  23:00:00,9543951.519120457,9543951.519120455,0.0 
 03/03  24:00:00,7197449.08321209,7197449.08321209,0.0 
 03/04  01:00:00,6404338.596677196,6404338.596677196,0.0 
 03/04  02:00:00,6404338.596677196,6404338.596677196,0.0 
 03/04  03:00:00,6404338.596677196,6404338.596677196,0.0 
 03/04  04:00:00,6404338.596677196,6404338.596677196,0.0 
 03/04  05:00:00,6404338.596677196,6404338.596677196,0.0 
 03/04  06:00:00,6404338.596677196,6404338.596677196,0.0 
 03/04  07:00:00,6495598.596677196,6495598.596677195,0.0 
 03/04  08:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  09:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  10:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  11:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  12:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  13:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  14:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  15:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  16:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  17:00:00,5395258.596677196,5395258.596677196,0.0 
 03/04  18:00:00,5762038.596677196,5762038.596677196,0.0 
 03/04  19:00:00,7595938.596677196,7595938.596677195,0.0 
 03/04  20:00:00,6794038.596677196,6794038.596677196,0.0 
 03/04  21:00:00,6794038.596677196,6794038.596677196,0.0 
 03/04  22:00:00,6794038.596677196,6794038.596677196,0.0 
 03/04  23:00:00,6794038.596677196,6794038.596677196,0.0 
 03/04  24:00:00,6794038.596677196,6794038.596677196,0.0 
 03/05  01:00:00,6404338.596677196,6404338.596677196,0.0 
 03/05  02:00:00,6404338.596677196,6404338.596677196,0.0 
 03/05  03:00:00,6404338.596677196,6404338.596677196,0.0 
 03/05  04:00:00,6404338.596677196,6404338.596677196,0.0 
 03/05  05:00:00,6404338.596677196,6404338.596677196,0.0 
 03/05  06:00:00,6404338.596677196,6404338.596677196,0.0 
 03/05  07:00:00,6495598.596677196,6495598.596677195,0.0 
 03/05  08:00:00,5395258.596677196,5395258.596677196,0.0 
 03/05  09:00:00,5395258.596677196,5395258.596677196,0.0 
 03/05  10:00:00,5395258.596677196,5395258.596677196,0.0 
 03/05  11:00:00,5395258.596677196,5395258.596677196,0.0 
 03/05  12:00:00,4645258.596677196,4645258.596677197,0.0 
 03/05  13:00:00,4495258.596677196,4495258.596677197,0.0 
 03/05  14:00:00,4495258.596677196,4495258.596677196,0.0 
 03/05  15:00:00,4495258.596677196,4495258.596677197,0.0 
 03/05  16:00:00,4495258.596677196,4495258.596677196,0.0 
 03/05  17:00:00,4495258.596677196,4495258.596677196,0.0 
 03/05  18:00:00,5612038.596677196,5612038.596677196,0.0 
 03/05  19:00:00,7595938.596677196,7595938.596677195,0.0 
 03/05  20:00:00,6794038.596677196,6794038.596677196,0.0 
 03/05  21:00:00,6794038.596677196,6794038.596677196,0.0 
 03/05  22:00:00,6794038.596677196,6794038.596677196,0.0 
 03/05  23:00:00,6794038.596677196,6794038.596677196,0.0 
 03/05  24:00:00,6794038.596677196,6794038.596677196,0.0 
 03/06  01:00:00,9469604.825749658,9469604.825749658,0.0 
 03/06  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/06  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/06  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/06  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/06  06:00:00,9469604.825749658,9469604.825749658,0.0 
 03/06  07:00:00,22475942.16285185,22475942.16285185,1552771.9925332412 
 03/06  08:00:00,30314433.57185968,30314433.571859685,212477.95891725188 
 03/06  09:00:00,30894057.864774597,30894057.864774594,0.0 
 03/06  10:00:00,30247731.96401958,30247731.96401958,0.0 
 03/06  11:00:00,30121219.616222893,30121219.616222893,0.0 
 03/06  12:00:00,30471519.521407136,30471519.52140712,0.0 
 03/06  13:00:00,28359891.46404948,28359891.46404949,0.0 
 03/06  14:00:00,30513681.983479449,30513681.98347944,0.0 
 03/06  15:00:00,30169879.938687955,30169879.938687955,0.0 
 03/06  16:00:00,30355338.82608836,30355338.82608836,0.0 
 03/06  17:00:00,31120065.799135388,31120065.799135385,0.0 
 03/06  18:00:00,23489010.949833,23489010.949833,0.0 
 03/06  19:00:00,19733137.89632823,19733137.896328235,0.0 
 03/06  20:00:00,11853154.258345897,11853154.258345895,0.0 
 03/06  21:00:00,10637784.395628443,10637784.395628443,0.0 
 03/06  22:00:00,10637784.395628443,10637784.395628443,0.0 
 03/06  23:00:00,9543951.519120457,9543951.519120455,0.0 
 03/06  24:00:00,7197449.08321209,7197449.08321209,0.0 
 03/07  01:00:00,9469604.825749658,9469604.825749658,0.0 
 03/07  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/07  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/07  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/07  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/07  06:00:00,9469604.825749658,9469604.825749658,0.0 
 03/07  07:00:00,20851829.637691708,20851829.637691708,1356373.650167908 
 03/07  08:00:00,30578844.02958222,30578844.029582215,608240.3676983272 
 03/07  09:00:00,31226524.94843961,31226524.9484396,0.0 
 03/07  10:00:00,30245235.93237331,30245235.9323733,0.0 
 03/07  11:00:00,29899570.836443809,29899570.83644381,0.0 
 03/07  12:00:00,29887489.476420564,29887489.476420564,0.0 
 03/07  13:00:00,30409770.155258828,30409770.155258828,0.0 
 03/07  14:00:00,29892322.02042986,29892322.02042986,0.0 
 03/07  15:00:00,29921181.269174134,29921181.269174134,0.0 
 03/07  16:00:00,30110238.7716722,30110238.77167219,0.0 
 03/07  17:00:00,30879576.598991429,30879576.598991425,0.0 
 03/07  18:00:00,26961226.401786418,26961226.401786418,0.0 
 03/07  19:00:00,24615634.016583776,24615634.016583776,0.0 
 03/07  20:00:00,11853154.258345897,11853154.258345895,0.0 
 03/07  21:00:00,10637784.395628443,10637784.395628443,0.0 
 03/07  22:00:00,10637784.395628443,10637784.395628443,0.0 
 03/07  23:00:00,9543951.519120457,9543951.519120455,0.0 
 03/07  24:00:00,7197449.08321209,7197449.08321209,0.0 
 03/08  01:00:00,9469604.825749658,9469604.825749658,0.0 
 03/08  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/08  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/08  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/08  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/08  06:00:00,9469604.825749658,9469604.825749658,0.0 
 03/08  07:00:00,23105078.102956058,23105078.102956058,1721653.2918421967 
 03/08  08:00:00,32068976.615021085,32068976.615021089,6300540.945937572 
 03/08  09:00:00,32525239.152001829,32525239.152001829,0.0 
 03/08  10:00:00,30794248.59418836,30794248.594188356,0.0 
 03/08  11:00:00,30482752.539885004,30482752.539885004,0.0 
 03/08  12:00:00,30822886.498868549,30822886.498868549,0.0 
 03/08  13:00:00,28125038.558503394,28125038.55850339,0.0 
 03/08  14:00:00,30586928.697228567,30586928.697228563,0.0 
 03/08  15:00:00,30926153.09764322,30926153.09764322,0.0 
 03/08  16:00:00,31151545.41019858,31151545.41019857,0.0 
 03/08  17:00:00,31067379.40540125,31067379.40540124,0.0 
 03/08  18:00:00,21873832.324328677,21873832.32432868,0.0 
 03/08  19:00:00,17840091.98930924,17840091.98930924,0.0 
 03/08  20:00:00,11853154.258345897,11853154.258345895,0.0 
 03/08  21:00:00,10637784.395628443,10637784.395628443,0.0 
 03/08  22:00:00,10637784.395628443,10637784.395628443,0.0 
 03/08  23:00:00,9543951.519120457,9543951.519120455,0.0 
 03/08  24:00:00,7197449.08321209,7197449.08321209,0.0 
 03/09  01:00:00,9469604.825749658,9469604.825749658,0.0 
 03/09  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/09  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/09  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/09  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/09  06:00:00,9469604.825749658,9469604.825749658,0.0 
 03/09  07:00:00,19674783.135177908,19674783.135177908,616222.4481816138 
 03/09  08:00:00,26215914.38856616,26215914.388566156,0.0 
 03/09  09:00:00,30819709.848372535,30819709.84837253,0.0 
 03/09  10:00:00,30778419.190445488,30778419.190445484,0.0 
 03/09  11:00:00,30302973.700619259,30302973.700619259,0.0 
 03/09  12:00:00,30982365.646866256,30982365.64686626,0.0 
 03/09  13:00:00,28409641.269034409,28409641.2690344,0.0 
 03/09  14:00:00,31503315.249151894,31503315.249151894,0.0 
 03/09  15:00:00,31869843.79678988,31869843.796789878,0.0 
 03/09  16:00:00,32078865.542749239,32078865.542749239,0.0 
 03/09  17:00:00,32131696.8848747,32131696.884874699,0.0 
 03/09  18:00:00,22734142.137758025,22734142.13775803,0.0 
 03/09  19:00:00,18740091.98930924,18740091.98930924,0.0 
 03/09  20:00:00,11703154.258345897,11703154.258345895,0.0 
 03/09  21:00:00,10637784.395628443,10637784.395628443,0.0 
 03/09  22:00:00,10637784.395628443,10637784.395628443,0.0 
 03/09  23:00:00,9543951.519120457,9543951.519120455,0.0 
 03/09  24:00:00,7197449.08321209,7197449.08321209,0.0 
 03/10  01:00:00,9469604.825749658,9469604.825749658,0.0 
 03/10  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/10  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/10  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/10  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/10  06:00:00,9469604.825749658,9469604.825749658,0.0 
 03/10  07:00:00,19116237.903679726,19116237.90367973,87056.52653526863 
 03/10  08:00:00,24724407.946172049,24724407.94617205,0.0 
 03/10  09:00:00,30979213.929480465,30979213.929480465,0.0 
 03/10  10:00:00,30848845.258675297,30848845.258675297,0.0 
 03/10  11:00:00,30370846.40726237,30370846.407262368,0.0 
 03/10  12:00:00,31033381.27313672,31033381.273136714,0.0 
 03/10  13:00:00,28535032.162859035,28535032.162859035,0.0 
 03/10  14:00:00,31665645.35403075,31665645.35403074,0.0 
 03/10  15:00:00,32158873.256912669,32158873.256912665,0.0 
 03/10  16:00:00,32413449.531418578,32413449.531418578,0.0 
 03/10  17:00:00,32526000.695148786,32526000.695148786,0.0 
 03/10  18:00:00,22474623.41453499,22474623.414534995,0.0 
 03/10  19:00:00,18740091.98930924,18740091.98930924,0.0 
 03/10  20:00:00,11853154.258345897,11853154.258345895,0.0 
 03/10  21:00:00,10637784.395628443,10637784.395628443,0.0 
 03/10  22:00:00,10637784.395628443,10637784.395628443,0.0 
 03/10  23:00:00,9543951.519120457,9543951.519120455,0.0 
 03/10  24:00:00,7197449.08321209,7197449.08321209,0.0 
 03/11  01:00:00,6404338.596677196,6404338.596677196,0.0 
 03/11  02:00:00,6404338.596677196,6404338.596677196,0.0 
 03/11  03:00:00,6404338.596677196,6404338.596677196,0.0 
 03/11  04:00:00,6404338.596677196,6404338.596677196,0.0 
 03/11  05:00:00,6404338.596677196,6404338.596677196,0.0 
 03/11  06:00:00,6404338.596677196,6404338.596677196,0.0 
 03/11  07:00:00,6128818.596677196,6128818.596677195,0.0 
 03/11  08:00:00,5395258.596677196,5395258.596677196,0.0 
 03/11  09:00:00,5395258.596677196,5395258.596677196,0.0 
 03/11  10:00:00,5245258.596677196,5245258.596677196,0.0 
 03/11  11:00:00,4495258.596677196,4495258.596677196,0.0 
 03/11  12:00:00,4495258.596677196,4495258.596677197,0.0 
 03/11  13:00:00,4495258.596677196,4495258.596677196,0.0 
 03/11  14:00:00,4495258.596677196,4495258.596677196,0.0 
 03/11  15:00:00,4495258.596677196,4495258.596677196,0.0 
 03/11  16:00:00,4495258.596677196,4495258.596677197,0.0 
 03/11  17:00:00,4495258.596677196,4495258.596677196,0.0 
 03/11  18:00:00,4862038.596677196,4862038.596677196,0.0 
 03/11  19:00:00,6695938.596677196,6695938.596677196,0.0 
 03/11  20:00:00,5894038.596677196,5894038.596677195,0.0 
 03/11  21:00:00,5894038.596677196,5894038.596677196,0.0 
 03/11  22:00:00,6794038.596677196,6794038.596677196,0.0 
 03/11  23:00:00,6794038.596677196,6794038.596677196,0.0 
 03/11  24:00:00,6794038.596677196,6794038.596677196,0.0 
 03/12  01:00:00,6404338.596677196,6404338.596677196,0.0 
 03/12  02:00:00,6404338.596677196,6404338.596677196,0.0 
 03/12  03:00:00,6404338.596677196,6404338.596677196,0.0 
 03/12  04:00:00,6404338.596677196,6404338.596677196,0.0 
 03/12  05:00:00,6404338.596677196,6404338.596677196,0.0 
 03/12  06:00:00,7595938.596677196,7595938.596677195,0.0 
 03/12  07:00:00,6128818.596677196,6128818.596677195,0.0 
 03/12  08:00:00,5395258.596677196,5395258.596677196,0.0 
 03/12  09:00:00,5395258.596677196,5395258.596677196,0.0 
 03/12  10:00:00,5245258.596677196,5245258.596677196,0.0 
 03/12  11:00:00,4495258.596677196,4495258.596677197,0.0 
 03/12  12:00:00,4495258.596677196,4495258.596677197,0.0 
 03/12  13:00:00,4495258.596677196,4495258.596677196,0.0 
 03/12  14:00:00,4495258.596677196,4495258.596677196,0.0 
 03/12  15:00:00,4495258.596677196,4495258.596677196,0.0 
 03/12  16:00:00,4495258.596677196,4495258.596677197,0.0 
 03/12  17:00:00,4495258.596677196,4495258.596677196,0.0 
 03/12  18:00:00,4862038.596677196,4862038.596677196,0.0 
 03/12  19:00:00,5894038.596677196,5894038.596677195,0.0 
 03/12  20:00:00,5894038.596677196,5894038.596677196,0.0 
 03/12  21:00:00,5894038.596677196,5894038.596677196,0.0 
 03/12  22:00:00,6344038.596677196,6344038.596677196,0.0 
 03/12  23:00:00,6794038.596677196,6794038.596677196,0.0 
 03/12  24:00:00,6404338.596677196,6404338.596677196,0.0 
 03/13  01:00:00,9469604.825749658,9469604.825749658,0.0 
 03/13  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/13  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/13  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/13  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/13  06:00:00,20833745.435308126,20833745.43530813,596603.5267568263 
 03/13  07:00:00,28061256.347081905,28061256.347081908,0.0 
 03/13  08:00:00,30788519.467845158,30788519.467845154,0.0 
 03/13  09:00:00,29817004.436932297,29817004.436932289,0.0 
 03/13  10:00:00,29347810.27620662,29347810.27620661,0.0 
 03/13  11:00:00,29277208.989130726,29277208.989130726,0.0 
 03/13  12:00:00,27490801.15335537,27490801.153355376,0.0 
 03/13  13:00:00,30631862.09963404,30631862.099634034,0.0 
 03/13  14:00:00,31331733.35819773,31331733.358197728,0.0 
 03/13  15:00:00,31881408.87175317,31881408.87175317,0.0 
 03/13  16:00:00,31550873.923438349,31550873.92343835,0.0 
 03/13  17:00:00,21215019.33054608,21215019.33054608,0.0 
 03/13  18:00:00,16006191.989309239,16006191.989309244,0.0 
 03/13  19:00:00,10953154.258345897,10953154.258345895,0.0 
 03/13  20:00:00,9737784.395628443,9737784.395628443,0.0 
 03/13  21:00:00,9737784.395628443,9737784.395628443,0.0 
 03/13  22:00:00,8643951.519120457,8643951.519120455,0.0 
 03/13  23:00:00,6297449.08321209,6297449.08321209,0.0 
 03/13  24:00:00,8569604.825749658,8569604.825749658,0.0 
 03/14  01:00:00,8569604.825749658,8569604.825749658,0.0 
 03/14  02:00:00,8569604.825749658,8569604.825749658,0.0 
 03/14  03:00:00,8569604.825749658,8569604.825749658,0.0 
 03/14  04:00:00,8569604.825749658,8569604.825749658,0.0 
 03/14  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/14  06:00:00,20084335.729275589,20084335.729275589,0.0 
 03/14  07:00:00,25318001.461694194,25318001.461694197,0.0 
 03/14  08:00:00,31125101.010833105,31125101.01083309,0.0 
 03/14  09:00:00,30123113.65349333,30123113.653493328,0.0 
 03/14  10:00:00,30273147.070364164,30273147.07036416,0.0 
 03/14  11:00:00,30884706.470460059,30884706.470460055,0.0 
 03/14  12:00:00,28747251.48683352,28747251.48683352,0.0 
 03/14  13:00:00,32325556.120161285,32325556.120161278,0.0 
 03/14  14:00:00,32995729.16274054,32995729.162740537,0.0 
 03/14  15:00:00,33198430.52945743,33198430.529457429,0.0 
 03/14  16:00:00,32910207.40389943,32910207.40389943,0.0 
 03/14  17:00:00,21480613.898261217,21480613.898261217,0.0 
 03/14  18:00:00,15639411.989309239,15639411.989309244,0.0 
 03/14  19:00:00,10953154.258345897,10953154.258345895,0.0 
 03/14  20:00:00,9737784.395628443,9737784.395628443,0.0 
 03/14  21:00:00,9737784.395628443,9737784.395628443,0.0 
 03/14  22:00:00,8643951.519120457,8643951.519120455,0.0 
 03/14  23:00:00,6297449.08321209,6297449.08321209,0.0 
 03/14  24:00:00,8569604.825749658,8569604.825749658,0.0 
 03/15  01:00:00,8569604.825749658,8569604.825749658,0.0 
 03/15  02:00:00,9319604.825749658,9319604.825749658,0.0 
 03/15  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/15  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/15  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/15  06:00:00,19705964.056065587,19705964.056065587,0.0 
 03/15  07:00:00,23478782.571516757,23478782.57151676,0.0 
 03/15  08:00:00,31202688.50094888,31202688.50094888,0.0 
 03/15  09:00:00,30607978.526648817,30607978.52664881,0.0 
 03/15  10:00:00,30645314.42971554,30645314.42971553,0.0 
 03/15  11:00:00,31113961.133276948,31113961.133276948,0.0 
 03/15  12:00:00,28531429.89818176,28531429.89818176,0.0 
 03/15  13:00:00,31868601.79528326,31868601.795283259,0.0 
 03/15  14:00:00,32244109.457567127,32244109.45756712,0.0 
 03/15  15:00:00,32689867.917015844,32689867.917015837,0.0 
 03/15  16:00:00,32702568.66748195,32702568.667481949,0.0 
 03/15  17:00:00,21373393.94878643,21373393.94878643,0.0 
 03/15  18:00:00,15375722.542201354,15375722.542201357,0.0 
 03/15  19:00:00,10953154.258345897,10953154.258345895,0.0 
 03/15  20:00:00,9737784.395628443,9737784.395628443,0.0 
 03/15  21:00:00,9737784.395628443,9737784.395628443,0.0 
 03/15  22:00:00,8643951.519120457,8643951.519120455,0.0 
 03/15  23:00:00,6297449.08321209,6297449.08321209,0.0 
 03/15  24:00:00,9019604.825749658,9019604.825749658,0.0 
 03/16  01:00:00,9319604.825749658,9319604.825749658,0.0 
 03/16  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/16  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/16  04:00:00,9469604.825749658,9469604.825749658,0.0 
 03/16  05:00:00,9469604.825749658,9469604.825749658,0.0 
 03/16  06:00:00,19694966.14249615,19694966.14249615,0.0 
 03/16  07:00:00,23157216.567333089,23157216.567333089,0.0 
 03/16  08:00:00,30646155.230895685,30646155.230895677,0.0 
 03/16  09:00:00,30645787.321325624,30645787.32132562,0.0 
 03/16  10:00:00,30742101.34844408,30742101.348444076,0.0 
 03/16  11:00:00,31557784.773776629,31557784.773776629,0.0 
 03/16  12:00:00,29641560.75286133,29641560.75286132,0.0 
 03/16  13:00:00,33464423.239644998,33464423.23964499,0.0 
 03/16  14:00:00,34181115.83027373,34181115.830273728,0.0 
 03/16  15:00:00,34024837.52273373,34024837.52273373,0.0 
 03/16  16:00:00,33399368.925763526,33399368.92576352,0.0 
 03/16  17:00:00,21781418.051140325,21781418.051140328,0.0 
 03/16  18:00:00,15590170.652550733,15590170.652550733,0.0 
 03/16  19:00:00,10953154.258345897,10953154.25834589,0.0 
 03/16  20:00:00,9737784.395628443,9737784.395628443,0.0 
 03/16  21:00:00,9737784.395628443,9737784.395628443,0.0 
 03/16  22:00:00,8643951.519120457,8643951.519120455,0.0 
 03/16  23:00:00,6297449.08321209,6297449.08321209,0.0 
 03/16  24:00:00,8569604.825749658,8569604.825749658,0.0 
 03/17  01:00:00,8569604.825749658,8569604.825749658,0.0 
 03/17  02:00:00,8569604.825749658,8569604.825749658,0.0 
 03/17  03:00:00,8569604.825749658,8569604.825749658,0.0 
 03/17  04:00:00,8569604.825749658,8569604.825749658,0.0 
 03/17  05:00:00,8869604.825749658,8869604.825749658,0.0 
 03/17  06:00:00,19622353.351230168,19622353.35123017,0.0 
 03/17  07:00:00,21966354.029255853,21966354.029255853,0.0 
 03/17  08:00:00,29752570.925630779,29752570.925630776,0.0 
 03/17  09:00:00,29499971.026783505,29499971.026783498,0.0 
 03/17  10:00:00,29839143.230127958,29839143.230127954,0.0 
 03/17  11:00:00,30567766.73533,30567766.735329994,0.0 
 03/17  12:00:00,27985340.849430585,27985340.849430585,0.0 
 03/17  13:00:00,30863201.655676076,30863201.655676068,0.0 
 03/17  14:00:00,31748090.812011269,31748090.812011266,0.0 
 03/17  15:00:00,31761851.534372495,31761851.534372495,0.0 
 03/17  16:00:00,31668636.112462194,31668636.11246219,0.0 
 03/17  17:00:00,20947878.290682667,20947878.290682667,0.0 
 03/17  18:00:00,15615355.11773107,15615355.11773107,0.0 
 03/17  19:00:00,10953154.258345897,10953154.258345895,0.0 
 03/17  20:00:00,10187784.395628443,10187784.395628443,0.0 
 03/17  21:00:00,10637784.395628443,10637784.395628443,0.0 
 03/17  22:00:00,9543951.519120457,9543951.519120455,0.0 
 03/17  23:00:00,7197449.08321209,7197449.08321209,0.0 
 03/17  24:00:00,9469604.825749658,9469604.825749658,0.0 
 03/18  01:00:00,6404338.596677196,6404338.596677196,0.0 
 03/18  02:00:00,6404338.596677196,6404338.596677196,0.0 
 03/18  03:00:00,6404338.596677196,6404338.596677196,0.0 
 03/18  04:00:00,6404338.596677196,6404338.596677196,0.0 
 03/18  05:00:00,6404338.596677196,6404338.596677196,0.0 
 03/18  06:00:00,7595938.596677196,7595938.596677195,0.0 
 03/18  07:00:00,5762038.596677196,5762038.596677195,0.0 
 03/18  08:00:00,5395258.596677196,5395258.596677196,0.0 
 03/18  09:00:00,5395258.596677196,5395258.596677196,0.0 
 03/18  10:00:00,5395258.596677196,5395258.596677196,0.0 
 03/18  11:00:00,5395258.596677196,5395258.596677196,0.0 
 03/18  12:00:00,5395258.596677196,5395258.596677196,0.0 
 03/18  13:00:00,5245258.596677196,5245258.596677196,0.0 
 03/18  14:00:00,4495258.596677196,4495258.596677196,0.0 
 03/18  15:00:00,4495258.596677196,4495258.596677196,0.0 
 03/18  16:00:00,4495258.596677196,4495258.596677197,0.0 
 03/18  17:00:00,4495258.596677196,4495258.596677196,0.0 
 03/18  18:00:00,4495258.596677196,4495258.596677196,0.0 
 03/18  19:00:00,6794038.596677196,6794038.596677196,0.0 
 03/18  20:00:00,6644038.596677196,6644038.596677196,0.0 
 03/18  21:00:00,6794038.596677196,6794038.596677196,0.0 
 03/18  22:00:00,6794038.596677196,6794038.596677196,0.0 
 03/18  23:00:00,6794038.596677196,6794038.596677196,0.0 
 03/18  24:00:00,6404338.596677196,6404338.596677196,0.0 
 03/19  01:00:00,6404338.596677196,6404338.596677196,0.0 
 03/19  02:00:00,6404338.596677196,6404338.596677196,0.0 
 03/19  03:00:00,6404338.596677196,6404338.596677196,0.0 
 03/19  04:00:00,6404338.596677196,6404338.596677196,0.0 
 03/19  05:00:00,6404338.596677196,6404338.596677196,0.0 
 03/19  06:00:00,7595938.596677196,7595938.596677195,0.0 
 03/19  07:00:00,5762038.596677196,5762038.596677195,0.0 
 03/19  08:00:00,5395258.596677196,5395258.596677196,0.0 
 03/19  09:00:00,5245258.596677196,5245258.596677196,0.0 
 03/19  10:00:00,4495258.596677196,4495258.596677196,0.0 
 03/19  11:00:00,4495258.596677196,4495258.596677196,0.0 
 03/19  12:00:00,4495258.596677196,4495258.596677197,0.0 
 03/19  13:00:00,4495258.596677196,4495258.596677196,0.0 
 03/19  14:00:00,4495258.596677196,4495258.596677197,0.0 
 03/19  15:00:00,4495258.596677196,4495258.596677197,0.0 
 03/19  16:00:00,4495258.596677196,4495258.596677196,0.0 
 03/19  17:00:00,4495258.596677196,4495258.596677196,0.0 
 03/19  18:00:00,4495258.596677196,4495258.596677197,0.0 
 03/19  19:00:00,5894038.596677196,5894038.596677195,0.0 
 03/19  20:00:00,5894038.596677196,5894038.596677195,0.0 
 03/19  21:00:00,5894038.596677196,5894038.596677196,0.0 
 03/19  22:00:00,5894038.596677196,5894038.596677196,0.0 
 03/19  23:00:00,5894038.596677196,5894038.596677196,0.0 
 03/19  24:00:00,6404338.596677196,6404338.596677196,0.0 
 03/20  01:00:00,9469604.825749658,9469604.825749658,0.0 
 03/20  02:00:00,9469604.825749658,9469604.825749658,0.0 
 03/20  03:00:00,9469604.825749658,9469604.825749658,0.0 
 03/20  04:00:00,9469604.825749658,9469604.825749658,0.0 
